Izakaya Mew,Japanese,8,$$$,tolerable,$12-14/lunch entrees,chirashi bowl,"super fresh and delicious. came with miso soup, also delicious",maybe b/c annoyed it's cash only. give me my 3x CC points,,,
Yoon Haeundae Galbi,Korean,8,$$$$,pricey,"$20ish/entree, $15/apps, $30-40/bbq serving","octopus, busan neighborhood seafood pancake, fried chicken (happy hour), potato noodles, hot mill myun (noodle soup), short ribs, pear sorbet","octopus and pancake were amazing. loved the pancake. fried chicken was nothing special, not a fan of the mil myun (kind of bland and strong mushroom flavor). sorbet was weird/didnt know how to eat it. short rib was pretty good. potato noodles were not bad, but idk if i'd get that again",for the seafood pancake or octopus,,,
Hwa Yuan,Chinese: Sichuan,8,$$$$$$,"expensive, but super nice restaurant, large tables + space, great service","$15-20/non meat entrees/noodles, $30-40 for fish",,,for special occasions,,,
Eats Khao Man Gai,Thai,6,$$,fair,$12/half chicken,hainanese chicken with garlic rice,"the rice was fuckin amazing. chicken was the same as nyonya, but shop was tiny and nothing special",probly not,,,
Au Za'atar,Middle Eastern,7,$$$,not cheap,"$55? for shawarma chicken, $14 apps, $78/lamb roti","sausages (Soujouk), eggplant, shawarma",,probly not,,,
Hemingway's,Cuban,7,$$,fair,$12 for a cuban sandwich + fries,,the market it's in is really cool. sandwich was solid-nice and crunchy. yuca fries + cilantro sauce were awesome,maybe,,,
Cafe Monte Carlo,Cuban,7,$$,not cheap,$9ish for a sandwich,cuban sandwich,"bit on the thin side, but it was good",if in the area,,,
Jung Deun Jib,Korean,6,$$,fair,,"pork bbq, korean seafood stew, seafood pancake","solid, but nothing special",probly not,,,
Super Rico,Colombian,6,$$,not cheap,"$8 for an arepecita, $4 for yuca fries, full meal almost $15",chicken arepecita and yuca fries,"yuca fries + cilantro sauce were awesome. arepicita was good, but nothing special",maybe,,,
Domu,Ramen,6,$$$,"not cheap, kind of pricey","$13 for ramen + add ons, $7-9 for apps","korean fried chicken, spicy miso with bamboo shoots and seasoned soft boiled egg","korean fried chicken was awesome-had a great crunch. ramen was nothing special. couldn't tell there was bamboo shoots and the broth was one dimensional. ramen was average, but +1 for the fried chicken",maybe,,,
BBB Tofu House,Korean,8,$$,not cheap,,"seafood pancake, soondooboo, grilled squid, and kalbi (? had the bone)",banchan were great and they refilled frequently. soondooboo was a little bland but victor also got mild -_-. grilled squid was pretty good and really liekd the seafood panckae for once,probably,,,
Orinoco,Latin American,5,$$$,not cheap,"$8 for an arepa, $15-25 for entrees, $5 sides, $28 for a pitcher of sangria with a lot of ice","sangria (red), truffle fries, Maracuchitos, mushroom flatbread, Guayanesa arepa, Tostones, yuca fries","sangria was weird and half ice. arepa was a little bland, truffle fries had barely any truffle flavor and were soggy. mushroom flatbread needed salt, couldnt taste the cheese in the Maracuchitos. yuca fries were the only thing worth eating",no,,,
Le's,Vietnamese,6,$$,pricey for pho,$12 for pho,I think it was #15 - whatever their specialty pho was. and summer rolls with pork,"pho was good and a large portion, but i wouldnt have got the tripe or fatty part. summer rolls sucked though--not enough pork and all lettuce",doubt it. it was just so cold lol,,,
Sam Lagrassa's,Sandwiches,10,$$,fair,$15 for a sandwich,"chipotle pastrami (Famous Rumanian Pastrami with chipotle honey mustard, swiss cheese and cole slaw grilled on an italian sesame roll)","bread was nice and crunchy, lots of meat, great flavor.",yes,,,
La Maison Thai,Thai,3,$$$,overpriced,$15 for anything at a minimum,pad se ew,"food was greasy, low on shrimp, one dimensional flavor, smallish portion for the price",no. i was starving and this was the closest place open that wasnt pizza because I couldnt get into l'accent.,,,
Chantebise 2100,American,5,$$,could be worse considering that it's on the middle of the mountain.,$20 burger,burger (comes w/fries),"only decent food at the resort lol. fries weren't bad, burger was pretty good but next time dont get medium rare in france -- it's red in the middle!",lol will i ever be skiing here again,,,
Au Grenier,French,7,$$$,,,raclette cheese w/meat,toast the bread with the cheese. the cheese rind when its over cooked is the best part,if im here,,,
Corona Beach House,American,2,$$,its the airport,$18 for a shrimp quesadilla,$18 for a shrimp quesadilla,"worst quesadilla of my life and i didnt even pay for it. it was all cheese, the shrimp was way overcooked and they left out 2 ingredients (beans and corn). it's a 2 b/c it was free lol",the only reason why you come here is b/c of priority pass,,,
Tamaliza,Mexican,8,$,pretty cheap,"$7 for 3 tacos, $8-9/quesadilla/burrito, tamales","supreme tamale, pork tamale, steak quesadilla, nachos",tamales were awesome--loved the supreme one. the hot dog looked awesome. quesadilla and nachos werent bad but nothing special,yea,,,
Fiorella,Italian,7,$$,fair,"$12/apps, $15-20/pizza","salad, smoked trout toast, Pork Tonnato, Bucatini alla Carbonara, burrata pizza, banana bread, chocolate budino","everything was solid, but big fan of the smoked trout toast. dessert was good, but least fav part",if in the area,,,
Farmhouse Kitchen,Thai,6,$$$,overpriced,"$15/app/pad thai, $30 entrees","calamari, papaya salad, yellow curry, tom yum noodle soup, Grilled River Prawns Pad Thai","calamari was phenomenal, yellow curry was good but not better than nyonya, papaya salad + tom yum soup was nothing special, pad thai was disappointing",probly not,,,
Au Cheval,American,10,$$,not cheap but worth it,$13 for burger + $5 for egg and bacon. $6 for fries,single cheeseburger + egg + bacon; fries (come with garlic aioli),"burger was maybe the best i've ever had. egg (sunny side up) and bacon were great adds, bread was soft and toasted, pickle relish was great complement, beef was perfectly juicy. fries weren't bad but a just 7, pricey and need salt. garlic aioli that came with it was fantastic tho...**note a ""single"" has TWO patties so you really don't need fries. go by yourself on a weekday for lunch and better chance you won't have to wait 1-2 hours",yesssss,,,
Jeong,Korean,10,$$$$,expensive but so delicious,"$14-24/app, $35/entree","smoked broccoli (smoked mayo. fuji apple. chili oil. roasted cashew), salmon tartar, beef tartar (beef tartare. asian pear. cucumber. deviled yolk. buckwheat & perilla cracker), shrimp cakes, silk tofu w/king crab, tteokbokki, kalbi jjim","was able to get the salmon tartar and silken tofu off the tasting menu a la carte. fav was the salmon tartar and smoked broccoli 10/10. beef tartar, tofu, and shrimp cakes were great 9/10. kalbi and rice cakes were really good but i think i was too full by this time. the texture of the rice cakes was the best i've ever had",if im rich,,,
Torali,Italian,6,$$$$,expensive,"$14 salads, $28 pasta entrees, $50 steaks, $14 desserts","ravioli (ricotta, spinach, and egg raviolo, brown butter, black truffle, Parmesan cheese), brussel sprouts sid, Hazelnut Crunch Bar (Dark Chocolate Cremeux, Hazelnut Praline, Chocolate Gelato)","great service. ravioli was one piece but really good, brussel sprouts sucked - acidic and undercooked, dessert was solid-huge portion and kind of too much but lots of hazelnut","i didn't pick this place, it's in the lobby of the ritz lol",,,
Grantville Pantry,American,4,$$,it's australia.  get used to it,$16/entree,"salmon benedict, some desserts","dessert wasn't bad.  benedict had too much hollandaise sauce, and the sauce was meh.",lol make sure you eat before you leave melbourne to go see koalas/philip island.,,,
The Rocks Teppanayki,,2,$$$$,go sell your kidney or buy a groupon,i saw 3 digits on the menu for the fixed menu.,"seaweed salad, fried crab roll, lobster tail, steak, crepe","crab roll was imitation meat and caked with mayonnaise (not bad but not really a fan), seaweed salad was pretty good, steak was closer to medium than medium rare, lobster tail was pretty good. crepe had crap ice cream and not fresh strawberries",no.  somebody invited us here.  It's not good enough to pay to eat here and barely good enough for the cals.  the chef is not good at entertaining either ,,,
Saemundur i Sparifotunum (at Kex Hostel),Icelandic,5,$$$$,"probly decent by iceland standards, but it's iceland.  be prepared to burn money to stay warm",$25-30?/entree (2.7k ikr),"lamb shank, salted cod, licorice dessert","pretty big portions, nothing special.  seems like a good place to meet friends tho",probly not for food--seems like a good place to hang out with friends,,,
Iceland Fosshotel Glacier Lagoon,Icelandic,5,$$$$,omg.  my eyes exploded when i saw the price tag on the menu.  LOL my poor dad had no choice because it was a group meal and he didn't pick the location,bfast buffet included with the room?  $50 entrees,"leg of lamb, free bread.  bfast buffet had smoked salmon and waffles--solid selection","thank god for the free bread and butter.  it was amazing.  bfast buffet: weird eggs, awesome waffles",to the hotel yes.,,,
Snappers Oceanfront Restaurant and Bar,Seafood,6,$$,pretty cheap,$10-12/entree,"fish and chips, tuna tartar, fish tacos, smoked salmon spread","tuna tartar wontons were v. good, french fries were solid, fish tacos and smoked salmon spread were nothing special. fish finger was a bit tough","wouldn't be against it. seemed nice, right on the water. restaurant kitchen wasn't at capacity b/c of irma",,,
Gibert's Tiki Bar,Seafood,4,$$$,pricey for quality of food. like meh ski resort food,"$10-12/app, $15-20/entree","spinach + artichoke flatbread, pretzels w/beer cheese dip, chicken mojo",typical bar food. flatbread was thin and crunchy but super greasy. chicken was pretty good but rice was bad white people rice. pretzel was really good. nothing special--just a good vibe and on the beach. they sell boobies to drink,"maybe: great location, live music, can sit there for ages w/o being bothered (ie also meh service lol)",,,
Korean Banchan Place,Find a Friend,10,$$,no idea,no idea,bulgolgi.  Tons of free banchan,omg so much banchan.  Delicious,yes!,,,
Mealtop,Find a Friend,10,$$,no idea,no idea,RED BEAN SHAVED ICE WITH RICE CAKES.  ERMAGAHD,I LOVE THIS PLACE,YESSSS -- I think its on the 4th floor of a mall?,,,
HBC Gogitjip,Find a Friend,10,$$,no idea,no idea,korean bbq,OMG SO GOOD.  ,YESS,,,
Breadtalk,Bakery,10,$,so cheap,so cheap,"all good, but fav is the giant bread dome",so good,YESS,,,
Dairy Queen,Dessert: Ice Cream,10,$,so cheap,so cheap,RED BEAN BLIZZARD.,GREATEST THING EVER.  GET A SMALL WITH 2 EXTRA SCOOPS OF RED BEAN.  ,"WHY DON'T YOU LIKE RED BEANS, AMERICANS? T_T",,,
YiMaYiLA,Chinese: Sichuan,10,$,so cheap,so cheap,"pick whatever you want and your spice level.  get the beef balls, plum juice, chicken wings, fried man heads.",so full of flavor,I LOVE THIS PLACE,,,
XiabuXiabu,Chinese: Hot Pot,9,$,so cheap,so cheap,"this is where my uncle calls ""where poor kids go"" and eat cabbage",cheap even by chinese standards and delicious.  I love it,I LOVE THIS PLACE,,,
Little Sheep Mongolian Hot Pot,Chinese: Hot Pot,10,$$,cheap,more expensive than xiabuxiabu,this is where families go for hot pot because they're not poor college students,delicious,I think they use MSG but *shrug*,,,
C Cafe,Sandwiches,5,$,tolerable,$6/sandwich,bacon egg and cheese on a baguette,bread was great,only if im starving again,,,
Coopers Deli,Pizza,5,$$$,pretty cheap,$8-10/pizza,"Machine Gun Kelly (bbq chicken, peppers, onions)",,wouldn't be against it,,,
Twitter,Find a Friend,9,$,FREEEEE,FREEEEEE,"salad bar, everything","not as good as dropbox, but on the level of FB/Google.  10 because it's free with solid food",if twitter still exists,,,
Facebook,Find a Friend,10,$,FREEEEE,FREEEEEE,"taco place, LTD cafe, Harvest (salad place), Epic Cafe","""it's like disney world"" - the fam.  quality at dropbox is better, but fb is v. solid--7 for the food because it's hit or miss, but 10 for experience.  bfast is solid. taco place is great--tons of toppings. salad place has limited options. LTD > Epic usually and less crowded. Building 23 and 20 are prob best. Good stuff runs out early.","of course, it's free",,,
Dropbox,Find a Friend,10,$,FREEEEE,FREEEEE,"2016: thai seafood noodle soup, korean braised short rib. 2015: sea bass, halibut",MAKE FRIENDS WITH SOMEBODY HERE. IT'S AMAZING. PERFECTLY COOKED AND UNIQUE. MENU NEVER REPEATS,YESSS,EVERYTHING IS AMAZING,,
Google,Find a Friend,10,$,FREEEEE,FREEEEEE,FIND A FRIEND.,"the coffee lab is awesome, taco pizza.  10 because it's free with solid food","of course, it's free",,,
